open_plus_X,kill_eod,SL,TP,rok,obchodu,uspesnost,usd
15,0,7.5,25.0,2017,12,0.25,75.0
15,0,7.5,25.0,2018,80,0.212,-3550.0
15,0,7.5,25.0,2019,52,0.327,5125.0
15,0,7.5,25.0,2020,127,0.26,2825.0
15,0,7.5,25.0,2021,114,0.351,19400.0
15,0,7.5,25.0,2022,169,0.231,-4225.0
15,0,7.5,25.0,2023,136,0.265,4100.0
15,0,7.5,25.0,2024,124,0.298,10525.0
15,0,7.5,25.0,2025,152,0.25,1162.5
15,0,7.5,25.0,2026,96,0.229,-2650.0
10,1,15.0,60.0,2016,20,0.4,2037.5
10,1,15.0,60.0,2017,38,0.526,-200.0
10,1,15.0,60.0,2018,119,0.437,-1287.5
10,1,15.0,60.0,2019,100,0.53,9925.0
10,1,15.0,60.0,2020,153,0.444,762.5
10,1,15.0,60.0,2021,149,0.544,23462.5
10,1,15.0,60.0,2022,201,0.303,4150.0
10,1,15.0,60.0,2023,173,0.364,-12475.0
10,1,15.0,60.0,2024,161,0.429,3925.0
10,1,15.0,60.0,2025,180,0.367,5487.5
10,1,15.0,60.0,2026,110,0.336,-2100.0
15,0,30.0,60.0,2016,4,0.5,2900.0
15,0,30.0,60.0,2017,7,0.714,11825.0
15,0,30.0,60.0,2018,50,0.3,-7612.5
15,0,30.0,60.0,2019,33,0.455,17175.0
15,0,30.0,60.0,2020,98,0.357,8050.0
15,0,30.0,60.0,2021,70,0.457,37250.0
15,0,30.0,60.0,2022,149,0.336,-2225.0
15,0,30.0,60.0,2023,89,0.416,30775.0
15,0,30.0,60.0,2024,92,0.359,8000.0
15,0,30.0,60.0,2025,128,0.328,-6175.0
15,0,30.0,60.0,2026,80,0.275,-26350.0
10,1,7.5,60.0,2016,20,0.35,1700.0
10,1,7.5,60.0,2017,38,0.5,225.0
10,1,7.5,60.0,2018,119,0.303,-3962.5
10,1,7.5,60.0,2019,100,0.44,5462.5
10,1,7.5,60.0,2020,153,0.281,-3725.0
10,1,7.5,60.0,2021,149,0.456,27775.0
10,1,7.5,60.0,2022,201,0.174,1450.0
10,1,7.5,60.0,2023,173,0.243,-2287.5
10,1,7.5,60.0,2024,161,0.286,3487.5
10,1,7.5,60.0,2025,180,0.244,5700.0
10,1,7.5,60.0,2026,110,0.236,8275.0
15,0,5.0,30.0,2016,8,0.125,-450.0
15,0,5.0,30.0,2017,12,0.25,1950.0
15,0,5.0,30.0,2018,80,0.175,3075.0
15,0,5.0,30.0,2019,51,0.216,4575.0
15,0,5.0,30.0,2020,127,0.157,75.0
15,0,5.0,30.0,2021,112,0.259,20000.0
15,0,5.0,30.0,2022,169,0.172,4275.0
15,0,5.0,30.0,2023,137,0.182,6075.0
15,0,5.0,30.0,2024,122,0.197,8450.0
15,0,5.0,30.0,2025,151,0.172,3975.0
15,0,5.0,30.0,2026,96,0.177,3350.0
10,0,5.0,50.0,2016,16,0.062,-1650.0
10,0,5.0,50.0,2017,30,0.1,0.0
10,0,5.0,50.0,2018,106,0.094,-1650.0
10,0,5.0,50.0,2019,85,0.176,16937.5
10,0,5.0,50.0,2020,147,0.075,-10512.5
10,0,5.0,50.0,2021,128,0.172,25300.0
10,0,5.0,50.0,2022,200,0.09,-5500.0
10,0,5.0,50.0,2023,159,0.132,14700.0
10,0,5.0,50.0,2024,150,0.14,16500.0
10,0,5.0,50.0,2025,176,0.108,3012.5
10,0,5.0,50.0,2026,109,0.138,11275.0
10,0,10.0,40.0,2016,16,0.25,1600.0
10,0,10.0,40.0,2017,27,0.296,5825.0
10,0,10.0,40.0,2018,103,0.194,-4075.0
10,0,10.0,40.0,2019,83,0.301,17962.5
10,0,10.0,40.0,2020,142,0.239,10362.5
10,0,10.0,40.0,2021,132,0.333,40700.0
10,0,10.0,40.0,2022,200,0.21,0.0
10,0,10.0,40.0,2023,164,0.22,3900.0
10,0,10.0,40.0,2024,149,0.215,1775.0
10,0,10.0,40.0,2025,176,0.227,7462.5
10,0,10.0,40.0,2026,109,0.22,2775.0
10,0,10.0,7.5,2016,20,0.6,0.0
10,0,10.0,7.5,2017,38,0.605,175.0
10,0,10.0,7.5,2018,119,0.588,-1225.0
10,0,10.0,7.5,2019,100,0.63,1812.5
10,0,10.0,7.5,2020,153,0.608,1612.5
10,0,10.0,7.5,2021,149,0.651,6650.0
10,0,10.0,7.5,2022,201,0.582,-3150.0
10,0,10.0,7.5,2023,173,0.538,-9450.0
10,0,10.0,7.5,2024,161,0.609,1225.0
10,0,10.0,7.5,2025,180,0.611,1750.0
10,0,10.0,7.5,2026,110,0.582,-1750.0
10,1,10.0,60.0,2016,20,0.4,2262.5
10,1,10.0,60.0,2017,38,0.526,437.5
10,1,10.0,60.0,2018,119,0.378,-1312.5
10,1,10.0,60.0,2019,100,0.5,8325.0
10,1,10.0,60.0,2020,153,0.346,-1625.0
10,1,10.0,60.0,2021,149,0.497,27887.5
10,1,10.0,60.0,2022,201,0.224,9762.5
10,1,10.0,60.0,2023,173,0.289,-4300.0
10,1,10.0,60.0,2024,161,0.348,3887.5
10,1,10.0,60.0,2025,180,0.294,5500.0
10,1,10.0,60.0,2026,110,0.264,4262.5
10,0,5.0,7.5,2016,20,0.35,-1125.0
10,0,5.0,7.5,2017,38,0.447,175.0
10,0,5.0,7.5,2018,119,0.361,-5850.0
10,0,5.0,7.5,2019,100,0.45,-437.5
10,0,5.0,7.5,2020,153,0.425,-887.5
10,0,5.0,7.5,2021,149,0.463,2150.0
10,0,5.0,7.5,2022,201,0.413,-3400.0
10,0,5.0,7.5,2023,173,0.399,-4450.0
10,0,5.0,7.5,2024,161,0.453,1350.0
10,0,5.0,7.5,2025,180,0.478,4250.0
10,0,5.0,7.5,2026,110,0.391,-3375.0
15,0,25.0,50.0,2016,5,0.4,1125.0
15,0,25.0,50.0,2017,9,0.667,11025.0
15,0,25.0,50.0,2018,53,0.34,-75.0
15,0,25.0,50.0,2019,41,0.439,14925.0
15,0,25.0,50.0,2020,109,0.367,11025.0
15,0,25.0,50.0,2021,83,0.422,25425.0
15,0,25.0,50.0,2022,155,0.342,1125.0
15,0,25.0,50.0,2023,102,0.373,12862.5
15,0,25.0,50.0,2024,102,0.363,8250.0
15,0,25.0,50.0,2025,137,0.38,20712.5
15,0,25.0,50.0,2026,86,0.279,-22637.5
15,0,25.0,30.0,2016,6,0.5,600.0
15,0,25.0,30.0,2017,11,0.727,7975.0
15,0,25.0,30.0,2018,65,0.492,5712.5
15,0,25.0,30.0,2019,44,0.591,15100.0
15,0,25.0,30.0,2020,122,0.508,14962.5
15,0,25.0,30.0,2021,103,0.602,39225.0
15,0,25.0,30.0,2022,168,0.446,-7950.0
15,0,25.0,30.0,2023,125,0.512,16625.0
15,0,25.0,30.0,2024,117,0.513,15375.0
15,0,25.0,30.0,2025,148,0.486,10387.5
15,0,25.0,30.0,2026,92,0.446,-7062.5
15,0,20.0,40.0,2016,6,0.5,2850.0
15,0,20.0,40.0,2017,9,0.667,8775.0
15,0,20.0,40.0,2018,66,0.348,1425.0
15,0,20.0,40.0,2019,44,0.455,14350.0
15,0,20.0,40.0,2020,117,0.359,6075.0
15,0,20.0,40.0,2021,94,0.436,26650.0
15,0,20.0,40.0,2022,164,0.36,8900.0
15,0,20.0,40.0,2023,119,0.403,22937.5
15,0,20.0,40.0,2024,112,0.402,20200.0
15,0,20.0,40.0,2025,146,0.363,9162.5
15,0,20.0,40.0,2026,94,0.33,-5012.5
10,1,5.0,30.0,2016,20,0.3,412.5
10,1,5.0,30.0,2017,38,0.447,-425.0
10,1,5.0,30.0,2018,119,0.261,-3025.0
10,1,5.0,30.0,2019,100,0.37,2950.0
10,1,5.0,30.0,2020,153,0.235,-1637.5
10,1,5.0,30.0,2021,149,0.342,18762.5
10,1,5.0,30.0,2022,201,0.149,-5637.5
10,1,5.0,30.0,2023,173,0.214,4750.0
10,1,5.0,30.0,2024,161,0.236,7537.5
10,1,5.0,30.0,2025,180,0.228,9462.5
10,1,5.0,30.0,2026,110,0.2,6037.5
10,0,10.0,50.0,2016,12,0.167,-300.0
10,0,10.0,50.0,2017,22,0.273,6450.0
10,0,10.0,50.0,2018,95,0.189,4125.0
10,0,10.0,50.0,2019,71,0.282,21887.5
10,0,10.0,50.0,2020,133,0.18,2087.5
10,0,10.0,50.0,2021,122,0.246,25950.0
10,0,10.0,50.0,2022,197,0.183,4575.0
10,0,10.0,50.0,2023,151,0.172,-600.0
10,0,10.0,50.0,2024,140,0.186,4500.0
10,0,10.0,50.0,2025,170,0.171,-2837.5
10,0,10.0,50.0,2026,108,0.167,-2700.0
15,1,10.0,20.0,2016,8,0.5,775.0
15,1,10.0,20.0,2017,14,0.357,-837.5
15,1,10.0,20.0,2018,80,0.338,-6775.0
15,1,10.0,20.0,2019,52,0.538,4512.5
15,1,10.0,20.0,2020,127,0.425,2925.0
15,1,10.0,20.0,2021,114,0.526,22325.0
15,1,10.0,20.0,2022,169,0.355,-687.5
15,1,10.0,20.0,2023,138,0.391,-150.0
15,1,10.0,20.0,2024,125,0.416,475.0
15,1,10.0,20.0,2025,152,0.388,2425.0
15,1,10.0,20.0,2026,96,0.375,1775.0
15,1,7.5,40.0,2016,8,0.5,1262.5
15,1,7.5,40.0,2017,14,0.357,-1137.5
15,1,7.5,40.0,2018,80,0.275,-5662.5
15,1,7.5,40.0,2019,52,0.481,2075.0
15,1,7.5,40.0,2020,127,0.323,-637.5
15,1,7.5,40.0,2021,114,0.421,14837.5
15,1,7.5,40.0,2022,169,0.195,-3225.0
15,1,7.5,40.0,2023,138,0.304,6737.5
15,1,7.5,40.0,2024,125,0.312,1212.5
15,1,7.5,40.0,2025,152,0.283,5587.5
15,1,7.5,40.0,2026,96,0.24,4225.0
15,1,20.0,30.0,2016,8,0.625,3087.5
15,1,20.0,30.0,2017,14,0.357,-837.5
15,1,20.0,30.0,2018,80,0.425,-6450.0
15,1,20.0,30.0,2019,52,0.596,8162.5
15,1,20.0,30.0,2020,127,0.496,-3175.0
15,1,20.0,30.0,2021,114,0.57,22787.5
15,1,20.0,30.0,2022,169,0.432,-3662.5
15,1,20.0,30.0,2023,138,0.5,2425.0
15,1,20.0,30.0,2024,125,0.552,9150.0
15,1,20.0,30.0,2025,152,0.5,8937.5
15,1,20.0,30.0,2026,96,0.479,7625.0
10,0,15.0,7.5,2016,20,0.65,-875.0
10,0,15.0,7.5,2017,38,0.737,2400.0
10,0,15.0,7.5,2018,118,0.678,-1450.0
10,0,15.0,7.5,2019,99,0.687,-787.5
10,0,15.0,7.5,2020,153,0.706,3487.5
10,0,15.0,7.5,2021,149,0.705,2650.0
10,0,15.0,7.5,2022,201,0.642,-10812.5
10,0,15.0,7.5,2023,172,0.605,-16300.0
10,0,15.0,7.5,2024,161,0.683,-1025.0
10,0,15.0,7.5,2025,180,0.7,2250.0
10,0,15.0,7.5,2026,110,0.682,-875.0
15,1,12.5,20.0,2016,8,0.5,525.0
15,1,12.5,20.0,2017,14,0.357,-837.5
15,1,12.5,20.0,2018,80,0.35,-9912.5
15,1,12.5,20.0,2019,52,0.596,7900.0
15,1,12.5,20.0,2020,127,0.465,1537.5
15,1,12.5,20.0,2021,114,0.544,20987.5
15,1,12.5,20.0,2022,169,0.408,437.5
15,1,12.5,20.0,2023,138,0.435,-1325.0
15,1,12.5,20.0,2024,125,0.464,-987.5
15,1,12.5,20.0,2025,152,0.447,5000.0
15,1,12.5,20.0,2026,96,0.458,8137.5
10,0,30.0,20.0,2016,14,0.714,3650.0
10,0,30.0,20.0,2017,26,0.654,2850.0
10,0,30.0,20.0,2018,97,0.567,-9150.0
10,0,30.0,20.0,2019,81,0.679,14275.0
10,0,30.0,20.0,2020,143,0.678,24425.0
10,0,30.0,20.0,2021,134,0.687,25650.0
10,0,30.0,20.0,2022,199,0.563,-23137.5
10,0,30.0,20.0,2023,154,0.617,2650.0
10,0,30.0,20.0,2024,149,0.624,5550.0
10,0,30.0,20.0,2025,172,0.651,20000.0
10,0,30.0,20.0,2026,110,0.582,-8375.0
10,1,40.0,40.0,2016,20,0.4,2000.0
10,1,40.0,40.0,2017,38,0.526,-600.0
10,1,40.0,40.0,2018,119,0.471,-12562.5
10,1,40.0,40.0,2019,100,0.53,8425.0
10,1,40.0,40.0,2020,153,0.569,3000.0
10,1,40.0,40.0,2021,149,0.591,14937.5
10,1,40.0,40.0,2022,201,0.488,-22475.0
10,1,40.0,40.0,2023,173,0.532,2875.0
10,1,40.0,40.0,2024,161,0.565,11037.5
10,1,40.0,40.0,2025,180,0.539,19137.5
10,1,40.0,40.0,2026,110,0.473,-13012.5
10,0,25.0,30.0,2016,12,0.583,3950.0
10,0,25.0,30.0,2017,24,0.667,13400.0
10,0,25.0,30.0,2018,91,0.429,-7937.5
10,0,25.0,30.0,2019,72,0.514,9950.0
10,0,25.0,30.0,2020,135,0.533,25875.0
10,0,25.0,30.0,2021,127,0.512,16825.0
10,0,25.0,30.0,2022,199,0.417,-25475.0
10,0,25.0,30.0,2023,144,0.458,-2100.0
10,0,25.0,30.0,2024,149,0.49,10775.0
10,0,25.0,30.0,2025,171,0.474,6900.0
10,0,25.0,30.0,2026,109,0.422,-14400.0
15,1,40.0,80.0,2016,8,0.625,2787.5
15,1,40.0,80.0,2017,14,0.357,-837.5
15,1,40.0,80.0,2018,80,0.438,-13212.5
15,1,40.0,80.0,2019,52,0.615,8137.5
15,1,40.0,80.0,2020,127,0.535,62.5
15,1,40.0,80.0,2021,114,0.588,11662.5
15,1,40.0,80.0,2022,169,0.473,-20575.0
15,1,40.0,80.0,2023,138,0.543,5212.5
15,1,40.0,80.0,2024,125,0.576,7487.5
15,1,40.0,80.0,2025,152,0.579,17512.5
15,1,40.0,80.0,2026,96,0.5,625.0
15,0,25.0,60.0,2016,4,0.5,3400.0
15,0,25.0,60.0,2017,8,0.625,11050.0
15,0,25.0,60.0,2018,50,0.3,1137.5
15,0,25.0,60.0,2019,36,0.417,17550.0
15,0,25.0,60.0,2020,101,0.307,2975.0
15,0,25.0,60.0,2021,76,0.408,34850.0
15,0,25.0,60.0,2022,151,0.311,7225.0
15,0,25.0,60.0,2023,97,0.361,25075.0
15,0,25.0,60.0,2024,95,0.326,10175.0
15,0,25.0,60.0,2025,130,0.315,8050.0
15,0,25.0,60.0,2026,81,0.259,-18375.0
15,0,5.0,15.0,2016,8,0.25,-200.0
15,0,5.0,15.0,2017,14,0.357,1150.0
15,0,5.0,15.0,2018,80,0.275,1325.0
15,0,5.0,15.0,2019,52,0.404,7012.5
15,0,5.0,15.0,2020,127,0.339,8075.0
15,0,5.0,15.0,2021,114,0.342,7650.0
15,0,5.0,15.0,2022,169,0.266,-1475.0
15,0,5.0,15.0,2023,138,0.254,-2950.0
15,0,5.0,15.0,2024,125,0.272,-375.0
15,0,5.0,15.0,2025,152,0.322,7912.5
15,0,5.0,15.0,2026,96,0.25,-2400.0
15,1,12.5,50.0,2016,8,0.5,762.5
15,1,12.5,50.0,2017,14,0.357,-837.5
15,1,12.5,50.0,2018,80,0.338,-6800.0
15,1,12.5,50.0,2019,52,0.596,8912.5
15,1,12.5,50.0,2020,127,0.386,-5562.5
15,1,12.5,50.0,2021,114,0.535,24000.0
15,1,12.5,50.0,2022,169,0.266,-3725.0
15,1,12.5,50.0,2023,138,0.391,5200.0
15,1,12.5,50.0,2024,125,0.432,4275.0
15,1,12.5,50.0,2025,152,0.342,-2975.0
15,1,12.5,50.0,2026,96,0.333,7437.5
10,0,12.5,25.0,2016,15,0.467,3375.0
10,0,12.5,25.0,2017,33,0.424,4800.0
10,0,12.5,25.0,2018,108,0.38,7737.5
10,0,12.5,25.0,2019,89,0.427,12737.5
10,0,12.5,25.0,2020,148,0.399,14425.0
10,0,12.5,25.0,2021,145,0.428,22000.0
10,0,12.5,25.0,2022,201,0.358,4062.5
10,0,12.5,25.0,2023,165,0.327,-6000.0
10,0,12.5,25.0,2024,157,0.344,-800.0
10,0,12.5,25.0,2025,180,0.35,925.0
10,0,12.5,25.0,2026,110,0.336,-2125.0
10,0,12.5,60.0,2016,9,0.222,1400.0
10,0,12.5,60.0,2017,16,0.438,14975.0
10,0,12.5,60.0,2018,85,0.2,6375.0
10,0,12.5,60.0,2019,59,0.305,26187.5
10,0,12.5,60.0,2020,128,0.188,3800.0
10,0,12.5,60.0,2021,111,0.234,22100.0
10,0,12.5,60.0,2022,188,0.191,8012.5
10,0,12.5,60.0,2023,138,0.174,-2525.0
10,0,12.5,60.0,2024,133,0.195,7800.0
10,0,12.5,60.0,2025,165,0.194,7587.5
10,0,12.5,60.0,2026,105,0.171,-3000.0
10,1,12.5,15.0,2016,20,0.4,762.5
10,1,12.5,15.0,2017,38,0.526,162.5
10,1,12.5,15.0,2018,119,0.479,-2325.0
10,1,12.5,15.0,2019,100,0.53,7150.0
10,1,12.5,15.0,2020,153,0.51,5225.0
10,1,12.5,15.0,2021,149,0.557,14462.5
10,1,12.5,15.0,2022,201,0.433,-10175.0
10,1,12.5,15.0,2023,173,0.41,-16412.5
10,1,12.5,15.0,2024,161,0.497,4100.0
10,1,12.5,15.0,2025,180,0.517,10375.0
10,1,12.5,15.0,2026,110,0.482,300.0
15,0,10.0,30.0,2016,7,0.286,325.0
15,0,10.0,30.0,2017,11,0.364,2225.0
15,0,10.0,30.0,2018,78,0.218,-6375.0
15,0,10.0,30.0,2019,49,0.327,4825.0
15,0,10.0,30.0,2020,125,0.272,1950.0
15,0,10.0,30.0,2021,109,0.404,30825.0
15,0,10.0,30.0,2022,169,0.254,-2725.0
15,0,10.0,30.0,2023,135,0.289,7125.0
15,0,10.0,30.0,2024,122,0.328,15950.0
15,0,10.0,30.0,2025,151,0.252,-3275.0
15,0,10.0,30.0,2026,96,0.271,1512.5
15,0,25.0,10.0,2016,8,0.875,2050.0
15,0,25.0,10.0,2017,14,0.786,1400.0
15,0,25.0,10.0,2018,76,0.763,4600.0
15,0,25.0,10.0,2019,52,0.865,12150.0
15,0,25.0,10.0,2020,127,0.787,13075.0
15,0,25.0,10.0,2021,113,0.823,18675.0
15,0,25.0,10.0,2022,169,0.686,-12475.0
15,0,25.0,10.0,2023,137,0.745,3825.0
15,0,25.0,10.0,2024,125,0.744,3950.0
15,0,25.0,10.0,2025,152,0.763,10562.5
15,0,25.0,10.0,2026,96,0.729,100.0
10,1,20.0,40.0,2016,20,0.4,1887.5
10,1,20.0,40.0,2017,38,0.526,-387.5
10,1,20.0,40.0,2018,119,0.445,-7987.5
10,1,20.0,40.0,2019,100,0.53,9275.0
10,1,20.0,40.0,2020,153,0.51,5712.5
10,1,20.0,40.0,2021,149,0.564,22775.0
10,1,20.0,40.0,2022,201,0.363,-18175.0
10,1,20.0,40.0,2023,173,0.457,-1537.5
10,1,20.0,40.0,2024,161,0.491,5462.5
10,1,20.0,40.0,2025,180,0.417,4437.5
10,1,20.0,40.0,2026,110,0.382,-5887.5
10,1,40.0,5.0,2016,20,0.45,-1062.5
10,1,40.0,5.0,2017,38,0.579,187.5
10,1,40.0,5.0,2018,119,0.756,2150.0
10,1,40.0,5.0,2019,100,0.65,-1812.5
10,1,40.0,5.0,2020,153,0.824,-6737.5
10,1,40.0,5.0,2021,149,0.832,1587.5
10,1,40.0,5.0,2022,201,0.831,-22900.0
10,1,40.0,5.0,2023,173,0.815,-5325.0
10,1,40.0,5.0,2024,161,0.832,-1350.0
10,1,40.0,5.0,2025,180,0.839,3362.5
10,1,40.0,5.0,2026,110,0.845,-8325.0
15,0,20.0,5.0,2016,8,0.875,550.0
15,0,20.0,5.0,2017,14,0.857,875.0
15,0,20.0,5.0,2018,80,0.788,-3250.0
15,0,20.0,5.0,2019,52,0.846,1150.0
15,0,20.0,5.0,2020,127,0.85,4837.5
15,0,20.0,5.0,2021,114,0.851,4400.0
15,0,20.0,5.0,2022,169,0.787,-6975.0
15,0,20.0,5.0,2023,138,0.797,-3950.0
15,0,20.0,5.0,2024,125,0.808,-1875.0
15,0,20.0,5.0,2025,152,0.796,-2612.5
15,0,20.0,5.0,2026,96,0.792,-3400.0
15,0,10.0,20.0,2016,7,0.571,2325.0
15,0,10.0,20.0,2017,11,0.455,1725.0
15,0,10.0,20.0,2018,80,0.325,-1925.0
15,0,10.0,20.0,2019,52,0.404,2812.5
15,0,10.0,20.0,2020,126,0.381,5425.0
15,0,10.0,20.0,2021,113,0.478,21675.0
15,0,10.0,20.0,2022,169,0.343,-1725.0
15,0,10.0,20.0,2023,136,0.353,600.0
15,0,10.0,20.0,2024,125,0.36,1875.0
15,0,10.0,20.0,2025,152,0.362,3162.5
15,0,10.0,20.0,2026,96,0.354,512.5
15,0,20.0,10.0,2016,8,0.875,2300.0
15,0,20.0,10.0,2017,14,0.714,650.0
15,0,20.0,10.0,2018,77,0.727,5075.0
15,0,20.0,10.0,2019,52,0.808,9150.0
15,0,20.0,10.0,2020,127,0.756,13825.0
15,0,20.0,10.0,2021,113,0.77,14675.0
15,0,20.0,10.0,2022,169,0.633,-12725.0
15,0,20.0,10.0,2023,137,0.664,-3925.0
15,0,20.0,10.0,2024,125,0.688,875.0
15,0,20.0,10.0,2025,152,0.737,13312.5
15,0,20.0,10.0,2026,96,0.708,3600.0
15,0,5.0,20.0,2016,8,0.25,300.0
15,0,5.0,20.0,2017,12,0.333,1700.0
15,0,5.0,20.0,2018,80,0.212,325.0
15,0,5.0,20.0,2019,52,0.288,3862.5
15,0,5.0,20.0,2020,127,0.283,10075.0
15,0,5.0,20.0,2021,114,0.298,11150.0
15,0,5.0,20.0,2022,169,0.219,-225.0
15,0,5.0,20.0,2023,138,0.225,800.0
15,0,5.0,20.0,2024,125,0.232,1875.0
15,0,5.0,20.0,2025,152,0.263,8662.5
15,0,5.0,20.0,2026,96,0.219,-150.0
15,0,5.0,10.0,2016,8,0.375,50.0
15,0,5.0,10.0,2017,14,0.357,-100.0
15,0,5.0,10.0,2018,80,0.338,-1750.0
15,0,5.0,10.0,2019,52,0.481,4450.0
15,0,5.0,10.0,2020,127,0.409,4075.0
15,0,5.0,10.0,2021,114,0.447,6900.0
15,0,5.0,10.0,2022,169,0.308,-7475.0
15,0,5.0,10.0,2023,138,0.326,-4200.0
15,0,5.0,10.0,2024,125,0.4,3125.0
15,0,5.0,10.0,2025,152,0.434,7700.0
15,0,5.0,10.0,2026,96,0.344,-1650.0
10,1,15.0,7.5,2016,20,0.4,-750.0
10,1,15.0,7.5,2017,38,0.553,812.5
10,1,15.0,7.5,2018,119,0.571,-6062.5
10,1,15.0,7.5,2019,100,0.59,550.0
10,1,15.0,7.5,2020,153,0.68,1337.5
10,1,15.0,7.5,2021,149,0.685,3575.0
10,1,15.0,7.5,2022,201,0.637,-11200.0
10,1,15.0,7.5,2023,173,0.607,-15225.0
10,1,15.0,7.5,2024,161,0.658,-3000.0
10,1,15.0,7.5,2025,180,0.689,1725.0
10,1,15.0,7.5,2026,110,0.682,-875.0
15,0,10.0,40.0,2016,7,0.286,1325.0
15,0,10.0,40.0,2017,10,0.2,-250.0
15,0,10.0,40.0,2018,77,0.182,-5350.0
15,0,10.0,40.0,2019,48,0.292,8350.0
15,0,10.0,40.0,2020,122,0.205,-1975.0
15,0,10.0,40.0,2021,102,0.343,33950.0
15,0,10.0,40.0,2022,168,0.19,-8200.0
15,0,10.0,40.0,2023,130,0.254,15162.5
15,0,10.0,40.0,2024,114,0.263,15150.0
15,0,10.0,40.0,2025,150,0.207,-2000.0
15,0,10.0,40.0,2026,96,0.219,2012.5
10,1,20.0,20.0,2016,20,0.4,1012.5
10,1,20.0,20.0,2017,38,0.526,-387.5
10,1,20.0,20.0,2018,119,0.479,-6950.0
10,1,20.0,20.0,2019,100,0.54,10575.0
10,1,20.0,20.0,2020,153,0.575,13412.5
10,1,20.0,20.0,2021,149,0.584,15775.0
10,1,20.0,20.0,2022,201,0.478,-13225.0
10,1,20.0,20.0,2023,173,0.509,-4812.5
10,1,20.0,20.0,2024,161,0.547,4887.5
10,1,20.0,20.0,2025,180,0.533,10787.5
10,1,20.0,20.0,2026,110,0.473,-8212.5
10,1,25.0,7.5,2016,20,0.4,-1150.0
10,1,25.0,7.5,2017,38,0.553,375.0
10,1,25.0,7.5,2018,119,0.597,-9950.0
10,1,25.0,7.5,2019,100,0.59,175.0
10,1,25.0,7.5,2020,153,0.752,1412.5
10,1,25.0,7.5,2021,149,0.711,-2425.0
10,1,25.0,7.5,2022,201,0.697,-26700.0
10,1,25.0,7.5,2023,173,0.728,-3037.5
10,1,25.0,7.5,2024,161,0.727,-2537.5
10,1,25.0,7.5,2025,180,0.772,6950.0
10,1,25.0,7.5,2026,110,0.745,-5825.0
15,1,15.0,30.0,2016,8,0.625,3087.5
15,1,15.0,30.0,2017,14,0.357,-837.5
15,1,15.0,30.0,2018,80,0.388,-7075.0
15,1,15.0,30.0,2019,52,0.596,9087.5
15,1,15.0,30.0,2020,127,0.433,-7975.0
15,1,15.0,30.0,2021,114,0.553,25062.5
15,1,15.0,30.0,2022,169,0.367,-2287.5
15,1,15.0,30.0,2023,138,0.435,912.5
15,1,15.0,30.0,2024,125,0.496,5150.0
15,1,15.0,30.0,2025,152,0.408,-2575.0
15,1,15.0,30.0,2026,96,0.417,9612.5
15,1,40.0,5.0,2016,8,0.75,687.5
15,1,40.0,5.0,2017,14,0.429,-200.0
15,1,40.0,5.0,2018,80,0.662,-14675.0
15,1,40.0,5.0,2019,52,0.769,2925.0
15,1,40.0,5.0,2020,127,0.85,4425.0
15,1,40.0,5.0,2021,114,0.789,-1075.0
15,1,40.0,5.0,2022,169,0.858,-13675.0
15,1,40.0,5.0,2023,138,0.812,-2887.5
15,1,40.0,5.0,2024,125,0.848,-175.0
15,1,40.0,5.0,2025,152,0.855,-5550.0
15,1,40.0,5.0,2026,96,0.875,4250.0
15,1,40.0,40.0,2016,8,0.625,2787.5
15,1,40.0,40.0,2017,14,0.357,-837.5
15,1,40.0,40.0,2018,80,0.438,-15675.0
15,1,40.0,40.0,2019,52,0.615,9000.0
15,1,40.0,40.0,2020,127,0.559,3050.0
15,1,40.0,40.0,2021,114,0.588,11950.0
15,1,40.0,40.0,2022,169,0.515,-16625.0
15,1,40.0,40.0,2023,138,0.543,3100.0
15,1,40.0,40.0,2024,125,0.592,11050.0
15,1,40.0,40.0,2025,152,0.592,17725.0
15,1,40.0,40.0,2026,96,0.51,-2237.5
10,0,5.0,5.0,2016,20,0.45,-1000.0
10,0,5.0,5.0,2017,38,0.605,1050.0
10,0,5.0,5.0,2018,119,0.471,-4725.0
10,0,5.0,5.0,2019,100,0.52,-1500.0
10,0,5.0,5.0,2020,153,0.477,-5575.0
10,0,5.0,5.0,2021,149,0.557,525.0
10,0,5.0,5.0,2022,201,0.478,-7275.0
10,0,5.0,5.0,2023,173,0.468,-7075.0
10,0,5.0,5.0,2024,161,0.54,-775.0
10,0,5.0,5.0,2025,180,0.556,500.0
10,0,5.0,5.0,2026,110,0.509,-2250.0
10,1,30.0,7.5,2016,20,0.4,-787.5
10,1,30.0,7.5,2017,38,0.553,412.5
10,1,30.0,7.5,2018,119,0.597,-11700.0
10,1,30.0,7.5,2019,100,0.59,-825.0
10,1,30.0,7.5,2020,153,0.765,-825.0
10,1,30.0,7.5,2021,149,0.718,-4800.0
10,1,30.0,7.5,2022,201,0.721,-31575.0
10,1,30.0,7.5,2023,173,0.74,-4400.0
10,1,30.0,7.5,2024,161,0.733,-4975.0
10,1,30.0,7.5,2025,180,0.783,4387.5
10,1,30.0,7.5,2026,110,0.755,-9500.0
15,1,10.0,10.0,2016,8,0.5,237.5
15,1,10.0,10.0,2017,14,0.357,-700.0
15,1,10.0,10.0,2018,80,0.425,-5700.0
15,1,10.0,10.0,2019,52,0.615,4937.5
15,1,10.0,10.0,2020,127,0.567,4875.0
